show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,Genre,description
80182479,Movie,Jindua,Navaniat Singh,"Jimmy Shergill, Sargun Mehta, Neeru Bajwa, Bhavkhandan Singh Rakhra, Arkie Kandola, Nina Rehill, Rajiv Thakur, Harjap Singh Bhangal, Balinder Johal, Carolyn Bridget Kennedy, Sonia Dhillon, Jimmy Sheirgill",India,01-Dec-19,2017,TV-14,135 min,"Dramas, International Movies, Romantic Movies",Romance,An Indian man in Canada marries a local citizen to legalize his immigration status. The only problem? His girlfriend isn't thrilled about his new wife.
81217743,Movie,Lakeeran,,"Harman Virk, Yuvika Chaudhry, Nirmal Rishi, Shavinder Mahal, B.N. Sharma, Anita Meet, Poonam Sood, B.B. Verma, Satwant Kaur, Gurinder Rai",India,01-Dec-19,2016,TV-14,111 min,"Dramas, International Movies, Romantic Movies",Romance,"Guilt-ridden over his involvement in a fatal car accident, a young ex-pat returns to Punjab, falling for a woman who carries traumas of her own."
81217747,Movie,Qismat,Jagdeep Sidhu,"Ammy Virk, Sargun Mehta, Guggu Gill, Tania, Harby Sangha, Hardeep Gill, Sukhdev Barnala, Satwant Kaur, Baljinder Kaur, Jashanjeet Gosha",India,01-Dec-19,2018,TV-PG,137 min,"Dramas, International Movies, Romantic Movies",Romance,"A young villager moves to Chandigarh and falls for his bubbly neighbor, but their love story is affected by several heartbreaking twists of fate."
80202859,TV Show,The Bachelor,,,,01-Dec-19,2009,TV-14,1 Season,"Reality TV, Romantic TV Shows",Romance,A single man searches for his soulmate through a series of dates with 25 contestants ready to romance him for a chance at love.
70216819,Movie,A Beautiful Life,Andrew Lau Wai-Keung,"Qi Shu, Liu Ye, Anthony Wong Chau-Sang, Liang Tian, Danying Feng, Rina Sa, Zhang Songwen, Tian Gao, Andrew Lin","China, Hong Kong",01-Dec-18,2011,TV-14,122 min,"Dramas, International Movies, Romantic Movies",Romance,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives."
81002685,Movie,Battle,Katarina Launing,"Lisa Teige, Fabian Svegaard Tapia, Vebjørn Enger, Charlott Madeleine Utzig, Stig R. Amdam, Karen-Lise Mynster","Norway, Denmark, Netherlands, Sweden",01-Dec-18,2018,TV-MA,98 min,"Dramas, International Movies, Romantic Movies",Romance,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."
70104313,Movie,Seven Pounds,Gabriele Muccino,"Will Smith, Rosario Dawson, Woody Harrelson, Michael Ealy, Barry Pepper, Elpidia Carrillo, Robinne Lee, Joe Nunez, Bill Smitrovich, Tim Kelleher, Gina Hecht, Andy Milder, Judyann Elder, Sarah Jane Morris",United States,01-Dec-18,2008,PG-13,123 min,"Dramas, Romantic Movies",Romance,"Weighed down by a dark secret, IRS agent Ben Thomas tries to improve the lives of seven strangers in need of a second chance."
80180651,TV Show,Padamu Aku Bersujud,,"Syazwan Zulkifli, Sqikin Kamal, Leez Rosli, Bil Azali, Shenthy Feliziana, Jasmine Suraya, Aleza Shadan, Nina Iskandar",,01-Dec-17,2015,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Romance,"The son of poor farmers leaves his village to seek his fortune in Kuala Lumpur, where he meets a young woman who's also trying to better her life."
80134109,TV Show,Back to 1989,,"Marcus Chang, Ivy Shao, Mini Tsai, Yorke Sun, Ray Yang, Chang Chieh",Taiwan,01-Dec-16,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,"A young man who's learned nothing about his father from his single mom has a freak accident that sends him back to 1989, the year before he was born."
80133781,TV Show,Bromance,,"Baron Chen, Megan Lai, Bii, Katie Chen, Sean Lee",Taiwan,01-Dec-16,2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,"Ya-nuo's been raised as a boy. Now at age 25, she's caught the eye of a triad leader's sister. But what happens when she reveals her true gender?"
80134078,TV Show,Refresh Man,,"Aaron Yan, Joanne Tseng, Lene Lai, Jack Lee, JR",Taiwan,01-Dec-16,2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,"Ten years after a once-promising student graduates, she finds herself working at a cosmetics company run by the boy with the worst grades in school."
80183878,TV Show,Let's Eat 2,,"Yoon Du-jun, Seo Hyun-jin, Kwon Yul, Kim Hee-won, Hwang Seog-jeong, Cho Eun-ji, Hwang Seung-un, Lee Ju-seung, Kim Ji-young","Malaysia, Singapore, Hong Kong",08-Aug-19,2015,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Romance,Two classmates from elementary school reunite as next-door neighbors and discover their relationship was – and still is – defined by food.
80177986,TV Show,Let’s Eat,,"Lee Soo-kyung, Yoon Du-jun, Yoon So-hui, Shim Hyoung-tak, Do-yeon Lee, Jang Won-young, Jung Soo-young",South Korea,08-Aug-19,2013,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Romance,"With the help of her neighbors, a divorced woman residing in a one-person-household apartment complex learns to balance living alone and eating well."
80165487,TV Show,Reply 1994,Shin Won-ho,"Go Ara, Jung Woo, Sung Dong-il, Dohee, Son Ho-jun, Kim Sung-kyun, Cha Seon-wu, Yoo Yeon-seok, Lee Il-hwa",South Korea,08-Aug-19,2014,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Romance,"All hailing from various parts of Korea, a group of college students go from being complete strangers to a big happy family at a Seoul boarding house."
70297144,TV Show,Reply 1997,Shin Won-ho,"Jung Eun-ji, Seo In-guk, Shin So-yul, Ji-won Eun, Lee Ho-won, Lee Si-eon, Sung Dong-il, Lee Il-hwa, Song Jong-ho",South Korea,08-Aug-19,2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Romance,"As a teen, Shi Won was obsessed with a boy band. Now 33 years old, Shi Won and her friends are reviving their memories as their school reunion nears."
80998058,TV Show,Pretty Man,,"Sierra Li, Dylan Xiong, Yu Yi Jie, Zhao Yao Ke, Tien Hsin",,08-Aug-18,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Romance,"Doomed by misunderstandings, two middle-school classmates miss their shot at love – but a twist of fate brings them together years later."
80168068,TV Show,Love Alarm,,"Kim So-hyun, Jung Ga-ram, Song Kang, Ko Min-si, Z. Hera, Shin Seung-ho, Lee Jae-eung, Song Sun-mi",,22-Aug-19,2019,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Romance,"In a world where an app alerts people if someone in the vicinity likes them, Kim Jojo experiences young love while coping with personal adversities."
81144912,Movie,The Girl Allergic to Wi-Fi,Jun Lana,"Sue Ramirez, Jameson Blake, Markus Paterson, Angellie Saño",Philippines,21-Aug-19,2018,TV-MA,104 min,"International Movies, Romantic Movies",Romance,"When an internet-obsessed teen develops a rare illness that forces her to move to a remote town, she must navigate her relationships without technology."
81016191,Movie,Pad Man,R. Balki,"Akshay Kumar, Sonam Kapoor, Radhika Apte, Jyoti Subhash, Urmila Mahanta, Suneel Sinha, Sanjay Singh, Rakesh Chaturvedi Om",India,21-Aug-18,2018,PG-13,130 min,"Dramas, International Movies, Romantic Movies",Romance,"Despite public humiliation and resistance, an entrepreneur markets a hygienic, low-cost sanitary pad that even India's poorest women can afford."
80163295,TV Show,Hati Perempuan,,"Saharul Ridzwan, Mia Ahmad, Hafreez Adam, Hafeez Mikhail, Nadzmi Adhwa, Bella Nazari",Indonesia,21-Aug-17,2015,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Romance,Sparks of both passion and contempt fly when a self-sufficient architect is forced to work with a snobbish industrialist.
80099083,Movie,Fitoor,Abhishek Kapoor,"Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhatt, Lara Dutta, Akshay Oberoi, Aditi Rao Hydari, Ajay Devgn",India,02-Aug-18,2016,TV-14,124 min,"Dramas, International Movies, Romantic Movies",Romance,A young artist falls for an aristocratic young woman whose bitter mother has trained her in the art of breaking hearts.
70303432,Movie,Haider,Vishal Bhardwaj,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon, Irrfan Khan, Narendra Jha",India,02-Aug-18,2014,TV-MA,154 min,"Dramas, International Movies, Romantic Movies",Romance,Shahid Kapoor delivers a searing performance in this Bollywood take on Hamlet that unfolds amid Kashmiri culture and history.
70114589,Movie,Main aurr Mrs. Khanna,Prem Soni,"Salman Khan, Kareena Kapoor, Sohail Khan, Preity Zinta, Bappi Lahiri, Yash Tonk, Nauheed Cyrusi, Mahek Chahal",India,02-Aug-18,2009,TV-PG,109 min,"International Movies, Music & Musicals, Romantic Movies",Romance,"A financially troubled Indian man heads to Singapore to find employment, while his pretty wife stays behind in a move that could cause trouble."
80087743,Movie,Tamasha,Imtiaz Ali,"Ranbir Kapoor, Deepika Padukone, Piyush Mishra, Javed Sheikh, Nikhil Bhagat, Faraaz Servaia",India,02-Aug-18,2015,TV-PG,133 min,"Dramas, International Movies, Romantic Movies",Romance,"Meeting while on vacation, Ved and Tara sense a connection but vow to keep their real identities a secret. Years later, their paths cross again."
81040407,TV Show,45 rpm,,"Carlos Cuevas, Guiomar Puerta, Iván Marcos, Israel Elejalde, Eudald Font, Luis Larrodera, Carmen Gutiérrez, Diana Gómez, Vito Sanz, Marina San José, Pere Ponce, Joan Pera",Spain,16-Aug-19,2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Romance,"In 1960s Madrid, music producer Guillermo Rojas launches a rock 'n' roll label with the help of aspiring singer Robert and clever producer Maribel."
80223371,Movie,The Guernsey Literary and Potato Peel Pie Society,Mike Newell,"Lily James, Michiel Huisman, Penelope Wilton, Tom Courtenay, Jessica Brown Findlay, Katherine Parkinson, Matthew Goode","United Kingdom, France, United States",10-Aug-18,2018,TV-14,124 min,"Dramas, Romantic Movies",Romance,A London writer bonds with the colorful residents of Guernsey as she learns about the book club they formed during the WWII German occupation.
80998563,Movie,Kuppivala,Suresh Pillai,"Nandu, Kochu Preman, Jayakrishnan, Mohan Ayroor, M.R. Gopakumar, Shanawas, Adoor Ajayan, Dinesh Panicker",,01-Aug-18,2017,TV-14,133 min,"Dramas, International Movies, Romantic Movies",Romance,A young woman talented at traditional dance finds her life changed when her love for a man clashes with the wishes of her father.
80998568,Movie,Melle,Binu Ulahhannan,"Amith Chakalakkal, Thanuja Karthik, Joy Mathew, Joju George, Krishna Prabha, Ambika Mohan, P. Balachandran, Illikkett Namboothiri",India,01-Aug-18,2017,TV-PG,110 min,"Dramas, International Movies, Romantic Movies",Romance,"After recovering from a tragic experience, a young woman makes a journey to her father's homeland and falls in love with a kind-hearted doctor."
80242916,TV Show,The Could’ve-Gone-All-the-Way Committee,,"Jiro Sato, Mai Shiraishi, Takayuki Yamada, Shotaro Mamiya, Tamotsu Kanshuji, Yuka Ogura, Kenta Hamano, Yuka Kuramochi, Yuki Morinaga, Rena Takeda, Munenori Nagano, Shiori Enatsu, Toru Tezuka, Yosuke Sugino, Maika Yamamoto, Akiyoshi Nakao, Aoi Morikawa, Masato Yano, Mari Yamachi, Megumi, Mayuko Fukuda, Yuta Koseki",Japan,01-Aug-18,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Romance,People bring their stories of missed lust connections to an objective panel of experts who then judge whether they could have gone all the way or not.
80184595,TV Show,Life Plan A and B,,"Rainie Yang, Yan Yu-lin, Johnny Lu, Chang Fu-chien, Chen Chi-hsia",Taiwan,01-Aug-17,2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Romance,Two parallel life paths begin for a man and woman in love after she is offered a lucrative promotion far away and must choose between love and career.
80184684,TV Show,Love Storm,,"Chris Wu, Chen Yu, Greg Han, Esther Yeh, Yeh Chen-Ting, Deng Yu-kai",,01-Aug-17,2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,Three grown siblings must rethink their idea of family when they learn their parents are getting divorced and have their eyes on new partners.
70303287,TV Show,Autumn's Concerto,,"Ady An, Vanness Wu, Ann Hsu, Chris Wu, Xiao Xiao Bin",Taiwan,01-Aug-16,2009,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Romance,"After losing all memories of his past, a wealthy lawyer travels to a rural village where a woman he once loved now lives with her son."
80106611,TV Show,Love Cuisine,,"Lego Lee, Allison Lin, Duncan Chow, Nita Lei, Hank Wu, Calvin Lee, Fu Lei",Taiwan,01-Aug-16,2015,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,A successful Taiwanese chef moves home from Europe to teach at a cooking school. He soon clashes with a pretty teacher he met under odd circumstances.
80108494,TV Show,Miss Rose,,"Roy Chiu, Megan Lai, Paul Hsu, Tia Lee, Chunya Chao, Puff Kuo, Blaire Chang",Taiwan,01-Aug-16,2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,"Resolving to get married soon, hardworking Si-yi finds love in an unexpected place, but her ex and her job interfere with her plans."
80108773,TV Show,Office Girls,,"Roy Chiu, Alice Ko, Tia Lee, Patrick Lee, Kuo Shu-yao, James Wen, Janel Tsai",Taiwan,01-Aug-16,2011,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,"A department store mogul has his son work incognito in a menial job to prove his worthiness, while female co-workers teach him how normal people live."
80108844,TV Show,Queen of No Marriage,,"Ethan Juan, Cheryl Yang, Harry Chang, Sylvia Yang, James Wen, Patrick Lee",Taiwan,01-Aug-16,2009,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,Sparks begin to fly when a successful 33-year-old single woman and a 25-year-old romantic with few prospects navigate love and differences.
80108846,TV Show,The Prince Who Turns into a Frog,,"Joe Chen, Ming Dao, Sam Wang, Joyce Chao, Gino, Su Li-hsin, Wang Chuan, Ehlo Huang",Taiwan,01-Aug-16,2005,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,"Before his wedding, a cold CEO is hit by a car and awakens a changed man. As he and the driver fall in love, more changes appear on the road ahead."
80108847,TV Show,Two Fathers,,"Weber Yang, Lin Yo-Wei, Megan Lai, Amanda Chou, Lucia Xie, Cherry Leung",Taiwan,01-Aug-16,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,"When two single guys learn a woman they both slept with disappeared after giving birth, they decide to raise her baby girl together as a family."
80109038,TV Show,You're My Destiny,,"Joe Chen, Ethan Juan, Baron Chen, Bianca Bai, Wei-hsun Na, Tan Ai-Chen",Taiwan,01-Aug-16,2008,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Romance,"A young woman's romantic cruise ends in a twist when she gets pregnant after a one-night stand with a rich executive, turning their lives upside down."
80169549,Movie,Incomplete,Suman Mukhopadhyay,"Ritwick Chakraborty, Swastika Mukherjee, Paoli Dam, Bratya Basu, Santu Mukherjee, Dibyendu Bhattacharya, Anindya Bandopadhyay, Poulomi Das, Nigel Akkara, Bhed Sinha",India,08-Apr-17,2017,TV-MA,119 min,"Dramas, International Movies, Romantic Movies",Romance,"A man returns to his childhood hometown, where he meets the happily married woman he once jilted, while his best friend endures a more volatile union."
80105690,Movie,The Lighthouse of the Orcas,Gerardo Olivares,"Maribel Verdú, Joaquín Furriel, Joaquín Rapalini","Spain, Argentina",07-Apr-17,2016,TV-MA,110 min,"Dramas, International Movies, Romantic Movies",Romance,A mother travels to Patagonia with her autistic son with the hopes that a ranger and a pod of wild orcas can help him find an emotional connection.
80227118,Movie,Aşk Tesadüfleri Sever,Ömer Faruk Sorak,"Mehmet Günsür, Belçim Bilgin, Ayda Aksel, Altan Erkekli, Sebnem Sönmez, Hüseyin Avni Danyal, Berna Konur, Ümit Bülent Dinçer",Turkey,04-Apr-18,2011,TV-MA,122 min,"Dramas, International Movies, Romantic Movies",Romance,"A series of coincidences brings two star-crossed lovers together, but fate pulls them apart until they encounter each other again in Istanbul."
81049578,TV Show,Tango,,"Bassel Khayyat, Daniella Rahme, Bassam Moughneih, Dana Mardini, Youssef Haddad, Talal Jarday, Sameera Barody",Lebanon,03-Apr-19,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Romance,Shocking secrets begin to unravel when the aftermath of a car crash leaves four best friends questioning the truth of their relationships.
